gp_code,village_code,object_id,revenue_ci,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
245292,281245,113.0,Bilasipara (Pt),200.0,640,2,4,100,150
245292,281247,113.0,Bilasipara (Pt),200.0,203,1,4,0,40
106183,281569,256.0,South Salmara,34.0,722,2,2,0,200
106764,303505,220.0,Sonapur,2.47,463,3,2,399,4
245292,281077,113.0,Bilasipara (Pt),80.0,263,1,4,0,106
253679,280142,103.0,Dotoma,1.0,396,4,3,1,150
106532,300984,195.0,Hailakandi,45.0,307,5,2,0,2
107007,287413,141.0,Narayanpur,100.0,250,3,4,0,8
106532,300985,195.0,Hailakandi,182.0,526,5,2,0,1
106491,294658,175.0,Golaghat,40.0,153,2,2,0,94
253494,304716,261.0,Tamulpur,42.0,202,4,2,0,97
107601,287037,250.0,Helem,143.01,257,4,2,25,25
253679,280154,103.0,Dotoma,1.0,216,4,3,1,48
106724,302979,214.0,Chamaria,0.0,495,4,2,0,4
105730,301383,199.0,Boitamari,80.0,10,5,4,0,10
105730,301378,199.0,Boitamari,50.0,52,5,2,0,25
105730,301384,199.0,Boitamari,100.0,55,5,4,0,55
106247,291190,158.0,Dibrugarh West,55.0,137,3,4,0,1
106247,291199,158.0,Dibrugarh West,43.0,124,3,2,0,10
253680,280124,103.0,Dotoma,30.0,347,3,4,0,100
253680,280128,103.0,Dotoma,5.0,118,5,4,0,108
257803,295469,255.0,Donka,23.0,52,2,2,0,1
106319,292226,163.0,Tingkhong,30.0,150,3,2,125,50
106275,291853,162.0,Moran,2.47,139,2,4,0,9
106278,291841,162.0,Moran,0.0,210,3,2,0,2
106271,291771,162.0,Moran,0.0,106,3,2,0,11
106271,291713,162.0,Moran,2.47,76,3,2,0,18
106247,291201,158.0,Dibrugarh West,50.0,104,3,2,0,6
106724,302986,214.0,Chamaria,37.2,520,4,4,0,5
106786,302595,210.0,Kamalpur,95.0,600,3,2,0,30
106275,291868,162.0,Moran,2.47,185,2,4,0,9
106271,291711,162.0,Moran,5.21,2,3,2,0,0
106247,291200,158.0,Dibrugarh West,60.0,120,3,2,0,1
106247,291180,158.0,Dibrugarh West,96.25,205,3,2,0,4
106247,291184,158.0,Dibrugarh West,111.0,67,3,2,0,3
106247,291186,158.0,Dibrugarh West,56.99,67,3,2,0,30
106247,291187,158.0,Dibrugarh West,28.49,19,3,2,0,1
106734,302963,266.0,Chenga,2.47,2885,3,2,0,89
106264,292355,164.0,Naharkatiya,51.67,110,2,2,0,40
253680,280132,103.0,Dotoma,2.0,320,5,2,0,25
107625,285689,137.0,Dhekiajuli (Pt),25.0,220,3,4,0,0
105886,299803,188.0,Lakhipur,15.0,64,2,3,0,55
105783,301597,200.0,Srijangram,63.0,223,1,2,0,85
106720,302784,212.0,Chhaygaon,3.0,228,4,2,35,28
272778,298667,181.0,Haflong,0.0,5,4,2,0,0
106247,291195,158.0,Dibrugarh West,235.0,52,2,2,0,1
106839,303305,272.0,Palasbari,150.0,51,3,2,0,3
106720,302795,212.0,Chhaygaon,1.0,7,5,4,3,5
106275,291869,162.0,Moran,2.47,7,2,4,0,4
106271,291772,162.0,Moran,2.47,60,3,2,0,12
106247,291194,158.0,Dibrugarh West,27.0,78,3,2,0,1
105886,299844,188.0,Lakhipur,20.0,43,2,2,0,25
106190,281177,113.0,Bilasipara (Pt),58.53,352,4,2,0,125
106247,291203,158.0,Dibrugarh West,49.0,99,3,2,0,4
106279,291947,162.0,Moran,75.0,205,3,2,50,10
257818,296113,178.0,Diphu,6.0,37,3,2,0,2
257822,297838,179.0,Silonijan,1.2,30,3,2,0,2
106247,291202,158.0,Dibrugarh West,33.2,155,3,2,0,2
257818,911463,178.0,Diphu,16.0,17,3,2,0,0
257822,298033,179.0,Silonijan,0.4,7,5,2,0,1
106455,294890,177.0,Sarupathar,9.0,52,3,4,0,6
257818,911457,178.0,Diphu,2.0,12,3,2,0,0
253680,280130,103.0,Dotoma,25.0,285,3,2,0,58
106264,292364,164.0,Naharkatiya,104.9,203,2,2,0,40
106841,302674,211.0,Hajo,9.0,550,3,2,0,0
107527,293001,279.0,Sonari,4.0,664,3,2,0,0
107527,293008,279.0,Sonari,5.0,175,3,2,0,0
107527,293010,279.0,Sonari,6.0,47,3,2,0,0
107008,287490,141.0,Narayanpur,31.2,156,4,2,15,9
257800,295845,255.0,Donka,500.0,30,2,4,0,20
105886,299845,188.0,Lakhipur,25.0,70,5,2,0,23
106446,294941,177.0,Sarupathar,50.0,109,1,2,0,10
106989,288099,145.0,North Lakhimpur,3.0,50,3,2,30,23
272766,298812,183.0,Maibong,180.0,212,1,2,0,1
105886,299819,188.0,Lakhipur,25.0,82,2,2,63,48
107008,287429,141.0,Narayanpur,50.0,197,3,2,0,10
105647,282600,264.0,Barnagar (Pt),15.0,300,2,2,0,2
257798,295371,136.0,Kampur,0.0,23,5,2,0,6
257800,295758,255.0,Donka,1000.0,49,1,4,0,30
253651,280320,104.0,Kokrajhar (Pt),25.23,218,3,4,25,185
106762,303567,220.0,Sonapur,0.0,45,3,4,0,30
257812,296784,275.0,Phuloni,3.0,36,1,2,0,27
106989,288126,145.0,North Lakhimpur,25.47,290,3,4,10,32
105886,299946,188.0,Lakhipur,25.0,91,3,2,62,45
272773,298790,183.0,Maibong,15.0,66,3,2,0,12
105886,299807,188.0,Lakhipur,25.0,200,2,3,153,56
107073,283971,128.0,Marigaon,155.05,27,3,2,0,20
106447,295174,177.0,Sarupathar,45.38,180,3,2,0,25
253680,280127,103.0,Dotoma,20.0,186,3,2,0,60
106989,288101,145.0,North Lakhimpur,61.05,700,5,2,0,50
105719,283150,266.0,Chenga,84.0,195,3,4,0,17
253725,279833,101.0,Gossaigaon (Pt),100.0,168,2,2,0,56
105886,299816,188.0,Lakhipur,25.0,960,2,3,138,49
107027,283908,128.0,Marigaon,39.0,249,4,2,2,19
106644,293445,281.0,Majuli,100.0,250,3,2,2,2
105695,283060,122.0,Barpeta,149.0,660,2,2,0,335
105886,299812,188.0,Lakhipur,30.0,70,3,3,23,41
272782,298886,183.0,Maibong,100.0,69,5,2,0,2
253431,302052,207.0,Bijni (Pt),21.0,115,3,2,0,5
253680,280126,103.0,Dotoma,36.0,402,3,2,0,40
106644,293417,281.0,Majuli,80.0,120,3,2,0,1
106761,303579,220.0,Sonapur,0.0,1248,3,3,0,0
106448,295116,177.0,Sarupathar,8.68,55,2,2,0,30
272767,298303,181.0,Haflong,55.0,58,2,2,0,10
272760,298287,180.0,Umrangso,7.0,28,1,2,0,6
272760,298282,180.0,Umrangso,150.0,44,2,2,0,20
272780,298859,183.0,Maibong,2.0,29,3,2,0,1
106032,288881,151.0,Sissibargaon,40.0,262,2,2,0,30
257800,295653,255.0,Donka,200.0,18,3,2,0,15
105886,299808,188.0,Lakhipur,25.0,190,3,3,56,83
272778,298699,181.0,Haflong,10.0,32,3,2,0,3
107555,285957,138.0,Chariduar,100.0,125,4,2,50,30
107431,292458,165.0,Dimow,30.12,163,2,2,0,128
106477,294217,172.0,Bokakhat,0.0,96,4,2,0,30
107667,286025,138.0,Chariduar,0.0,120,3,2,0,50
107667,286043,138.0,Chariduar,0.0,850,3,2,400,100
107667,286024,138.0,Chariduar,2.47,147,3,2,0,50
107551,285893,138.0,Chariduar,35.0,178,2,2,0,12
105695,283049,122.0,Barpeta,53.5,271,3,2,0,120
107725,290433,155.0,Doom Dooma,0.0,320,3,2,0,60
261108,304261,233.0,Jalah (Pt),115.0,130,1,2,0,3
253651,280323,104.0,Kokrajhar (Pt),2.47,94,3,2,0,0
107725,290425,155.0,Doom Dooma,0.0,215,3,2,130,10
105886,299824,188.0,Lakhipur,25.0,50,3,2,26,26
106054,905211,150.0,Dhemaji,2.8,60,3,2,0,1
106032,906511,151.0,Sissibargaon,60.0,45,1,2,0,10
272778,298586,181.0,Haflong,0.0,43,3,2,0,3
106032,289136,151.0,Sissibargaon,28.0,90,2,2,0,3
272778,298630,181.0,Haflong,3.0,9,3,2,0,5
106307,291613,159.0,Dibrugarh East,20.0,278,2,2,0,40
107753,291052,157.0,Margherita,2.47,324,3,2,0,20
253680,280125,103.0,Dotoma,36.0,628,3,2,0,300
106249,291173,158.0,Dibrugarh West,190.53,130,3,2,0,0
105886,299815,188.0,Lakhipur,25.0,160,3,2,0,110
106032,906516,151.0,Sissibargaon,10.0,89,2,2,0,20
105857,299676,187.0,Sonai,0.0,160,4,2,0,1
253653,280339,104.0,Kokrajhar (Pt),20.0,195,2,4,0,117
105696,283052,122.0,Barpeta,90.0,345,2,2,0,170
106307,291621,159.0,Dibrugarh East,100.0,210,3,2,0,0
105886,299817,188.0,Lakhipur,25.0,80,3,4,0,39
106279,291960,162.0,Moran,20.0,66,3,2,1,56
253719,305730,245.0,Harisinga,1.4,782,3,2,100,5
253521,305859,246.0,Udalguri,365.0,185,2,2,0,77
105886,299818,188.0,Lakhipur,25.0,20,2,4,0,8
106307,291614,159.0,Dibrugarh East,15.0,266,2,2,0,10
106357,282084,116.0,Balijana,2.47,975,1,4,0,154
107720,290740,156.0,Tinsukia,114.28,670,3,2,0,379
272778,298705,181.0,Haflong,5.0,32,3,2,0,2
106155,280960,112.0,Dhubri (Pt),277.0,987,4,2,0,400
106357,282085,116.0,Balijana,43.0,250,2,2,0,5
106357,282095,116.0,Balijana,24.0,315,2,2,0,9
107362,303825,224.0,Barkhetri,28.0,400,3,2,0,1
253520,305884,246.0,Udalguri,12.1,193,1,2,21,20
107362,303818,224.0,Barkhetri,3.0,50,3,2,1,1
106307,291615,159.0,Dibrugarh East,82.0,177,3,2,0,4
253692,280023,103.0,Dotoma,30.0,128,2,2,0,15
105886,299828,188.0,Lakhipur,25.0,100,2,3,0,53
105696,283051,122.0,Barpeta,60.0,349,3,4,0,95
105647,282602,264.0,Barnagar (Pt),15.0,734,2,2,1,2
107666,285907,138.0,Chariduar,0.0,175,3,2,0,13
253521,305892,246.0,Udalguri,900.0,177,2,2,0,55
253689,279997,103.0,Dotoma,20.0,91,2,2,0,10
105886,299814,188.0,Lakhipur,5.0,10,3,4,0,8
106307,291617,159.0,Dibrugarh East,102.0,59,3,2,0,3
105696,283056,122.0,Barpeta,90.0,353,2,2,0,95
106689,302559,210.0,Kamalpur,130.0,1200,4,2,0,0
105697,283235,123.0,Sarthebari,60.6,126,2,2,0,1
107667,286044,138.0,Chariduar,2.5,325,3,2,0,5
272763,298501,183.0,Maibong,4.0,27,2,4,0,27
107666,286039,138.0,Chariduar,0.0,130,3,2,0,60
106637,293337,174.0,Dergaon,40.0,125,3,2,0,65
106689,302558,210.0,Kamalpur,50.0,331,4,1,0,0
107588,285637,137.0,Dhekiajuli (Pt),2.47,670,3,2,0,55
253428,302169,207.0,Bijni (Pt),7.0,331,3,2,0,100
106307,291626,159.0,Dibrugarh East,6.0,167,3,2,0,15
106307,291610,159.0,Dibrugarh East,15.0,64,3,2,0,10
253689,280161,103.0,Dotoma,150.0,373,2,2,0,100
107380,303660,226.0,Nalbari,108.0,158,3,4,0,129
106307,291620,159.0,Dibrugarh East,230.0,93,3,2,0,3
253689,280160,103.0,Dotoma,40.0,159,2,2,0,6
253586,305406,268.0,Kalaigaon (Pt),300.0,477,2,2,0,6
253586,305400,268.0,Kalaigaon (Pt),178.0,360,2,2,10,25
253586,305402,268.0,Kalaigaon (Pt),100.0,540,2,2,0,22
106689,302563,210.0,Kamalpur,64.0,1649,4,4,0,0
106689,302560,210.0,Kamalpur,100.0,600,4,2,0,0
105886,299950,188.0,Lakhipur,15.0,50,2,2,0,35
106279,291956,162.0,Moran,1.0,30,3,2,1,13
106271,291775,162.0,Moran,0.0,52,3,2,0,12
106065,905232,150.0,Dhemaji,40.0,65,2,2,0,32
106307,291619,158.0,Dibrugarh West,45.0,120,3,2,0,10
105886,299822,188.0,Lakhipur,5.0,25,3,2,0,14
106307,291618,158.0,Dibrugarh West,35.0,102,3,2,0,24
257800,295832,255.0,Donka,200.0,22,2,2,0,20
253590,305391,268.0,Kalaigaon (Pt),90.0,230,3,2,0,29
107566,286819,249.0,Biswanath,40.0,185,4,2,0,20
106078,907299,152.0,Jonai,10.0,15,2,2,0,12
105886,299805,188.0,Lakhipur,5.0,100,3,2,0,49
106466,295252,177.0,Sarupathar,0.0,35,1,2,0,20
106279,291927,248.0,Mahmora,1.0,85,2,2,0,60
106279,291949,162.0,Moran,10.0,44,3,2,1,20
106307,291616,159.0,Dibrugarh East,82.0,235,3,2,0,3
105647,282601,264.0,Barnagar (Pt),30.0,722,2,2,0,2
106644,293438,281.0,Majuli,150.0,127,3,2,0,4
253689,279999,103.0,Dotoma,40.0,145,2,2,0,20
106257,292285,164.0,Naharkatiya,0.0,99,2,2,0,14
107685,286484,140.0,Na-Duar,60.0,197,3,2,0,5
106279,291950,162.0,Moran,15.0,181,3,2,1,100
253689,280000,103.0,Dotoma,50.0,445,2,2,0,50
106060,905326,150.0,Dhemaji,0.0,12,5,4,0,1
105886,299804,188.0,Lakhipur,3.0,1,2,4,0,1
253689,280162,103.0,Dotoma,120.0,219,1,4,0,10
107654,287198,251.0,Gohpur,75.0,65,3,2,0,2
107448,292585,167.0,Amguri,8.0,135,2,2,0,106
107573,285735,137.0,Dhekiajuli (Pt),80.0,491,3,2,0,0
253538,305684,245.0,Harisinga,97.0,118,3,2,0,2
107574,285743,154.0,Sadiya,45.0,157,3,2,0,0
107574,285746,137.0,Dhekiajuli (Pt),19.0,123,3,2,0,0
105886,299825,188.0,Lakhipur,0.0,7,4,4,0,1
107574,285749,137.0,Dhekiajuli (Pt),32.2,193,3,2,0,0
107574,285750,137.0,Dhekiajuli (Pt),15.0,74,3,2,0,0
257803,295556,255.0,Donka,21.0,80,3,2,0,5
105697,283231,123.0,Sarthebari,135.38,481,2,2,0,0
107685,286457,140.0,Na-Duar,40.0,130,3,2,0,5
106466,294873,177.0,Sarupathar,0.0,106,1,2,0,34
107720,290736,156.0,Tinsukia,185.71,303,3,2,0,9
107574,285747,137.0,Dhekiajuli (Pt),80.0,214,3,2,55,0
107685,286485,140.0,Na-Duar,30.0,258,3,2,0,3
107685,286502,140.0,Na-Duar,40.0,291,3,2,0,0
107685,286486,140.0,Na-Duar,20.0,50,2,2,0,3
107687,286512,140.0,Na-Duar,167.0,388,4,2,30,18
106513,294793,176.0,Morangi,435.49,613,3,2,0,1
107591,285822,137.0,Dhekiajuli (Pt),4.0,250,2,2,0,152
107576,286231,137.0,Dhekiajuli (Pt),2.0,3,5,2,0,1
107685,286456,140.0,Na-Duar,10.0,40,2,2,0,5
106257,292286,164.0,Naharkatiya,5.0,110,3,2,0,15
107685,286458,140.0,Na-Duar,20.0,50,2,2,0,5
106746,303228,272.0,Palasbari,100.0,138,4,2,0,25
107576,286229,137.0,Dhekiajuli (Pt),43.0,175,3,2,0,9
107685,286459,140.0,Na-Duar,30.0,222,3,2,0,14
106464,294962,177.0,Sarupathar,92.66,60,3,4,0,39
106461,295283,177.0,Sarupathar,2.47,85,1,2,0,30
107158,285219,253.0,Doboka,1000.0,656,3,2,0,10
261104,304219,265.0,Sarupeta (Pt),20.0,40,2,2,0,15
105697,283233,123.0,Sarthebari,78.44,370,2,2,0,3
106257,292283,164.0,Naharkatiya,88.56,102,3,2,0,40
105961,305307,244.0,Dalgaon (Pt),110.0,302,3,2,0,120
106257,292275,164.0,Naharkatiya,0.0,90,3,2,0,50
261104,304212,265.0,Sarupeta (Pt),150.0,547,1,2,0,20
105962,305322,270.0,Dalgaon (Pt),99.0,612,3,2,0,152
107488,293079,278.0,Sapekhati,0.0,97,4,2,0,40
106008,304826,238.0,Pathorighat (Pt),23.0,191,3,2,0,156
105959,305288,270.0,Dalgaon (Pt),2.47,282,4,2,0,9
107493,293166,278.0,Sapekhati,0.0,364,4,2,0,10
257798,295402,255.0,Donka,0.0,13,5,2,0,10
257798,295306,136.0,Kampur,0.0,43,2,2,0,40
107720,290738,156.0,Tinsukia,80.0,127,3,2,0,100
106464,294985,177.0,Sarupathar,120.0,170,3,4,0,65
106117,281029,112.0,Dhubri (Pt),200.0,420,5,4,0,200
105870,299659,187.0,Sonai,210.0,595,2,2,0,40
106898,300060,189.0,Karimganj,0.0,121,5,4,0,2
106111,281156,112.0,Dhubri (Pt),100.0,110,1,2,0,30
106111,281159,112.0,Dhubri (Pt),100.0,115,1,2,0,0
105870,299654,187.0,Sonai,120.0,330,3,2,0,1
107609,287107,251.0,Gohpur,1.0,95,3,2,0,10
106111,281122,112.0,Dhubri (Pt),200.0,680,1,2,0,280
106115,281448,112.0,Dhubri (Pt),10.0,73,5,2,0,55
106978,287666,142.0,Bihpuria,0.0,1015,2,2,0,5
257817,296198,178.0,Diphu,2.0,58,3,2,0,29
105891,299749,188.0,Lakhipur,475.0,470,2,2,0,200
106108,281113,112.0,Dhubri (Pt),100.0,295,1,2,0,0
106111,281121,112.0,Dhubri (Pt),100.0,135,1,2,0,50
107579,286660,249.0,Biswanath,12.0,349,3,4,46,13
253546,305587,245.0,Harisinga,2.4,235,5,2,0,15
106962,288301,146.0,Dhakuakhana (Pt-I),6.0,161,3,2,0,30
106028,906550,151.0,Sissibargaon,100.0,226,2,2,0,26
105891,299751,188.0,Lakhipur,212.0,470,2,2,0,5
253554,305591,245.0,Harisinga,36.0,2015,2,2,155,60
107280,285475,254.0,Lanka,200.0,495,3,2,0,145
107280,285473,254.0,Lanka,219.0,466,3,2,0,95
107715,290648,156.0,Tinsukia,3.0,436,3,2,20,212
106173,280795,111.0,Golokganj (Pt),257.0,1026,4,2,0,464
107143,284603,133.0,Dhing,86.26,1012,3,2,0,8
106269,291973,162.0,Moran,0.0,87,3,2,0,12
105641,282962,121.0,Baghbor,100.0,233,1,2,0,100
106028,906552,151.0,Sissibargaon,80.0,115,3,2,0,100
106163,280949,112.0,Dhubri (Pt),135.0,951,3,2,0,330
253709,279783,101.0,Gossaigaon (Pt),75.0,600,2,2,0,2
107383,303988,227.0,Banekuchi,96.0,279,3,4,200,236
106174,280791,111.0,Golokganj (Pt),90.0,51,3,2,0,50
106028,288854,151.0,Sissibargaon,2.49,272,3,2,0,210
107143,284605,133.0,Dhing,111.845,962,3,2,0,8
253709,279782,101.0,Gossaigaon (Pt),100.0,118,2,2,0,35
106762,303573,220.0,Sonapur,0.0,80,4,4,0,20
106269,291975,162.0,Moran,0.0,9,3,2,0,1
106766,303539,220.0,Sonapur,0.0,705,3,2,0,15
106554,301072,195.0,Hailakandi,110.0,299,1,2,0,100
106081,289438,152.0,Jonai,0.0,46,2,2,0,5
106269,291907,162.0,Moran,0.0,52,3,2,0,13
106081,289522,152.0,Jonai,31.0,138,3,2,0,10
106081,289451,152.0,Jonai,0.0,108,3,2,0,7
106950,288016,144.0,Kadam,3.0,20,5,4,0,2
106111,281120,112.0,Dhubri (Pt),139.0,418,2,2,0,100
106554,301073,195.0,Hailakandi,130.0,412,1,2,0,50
106111,281119,112.0,Dhubri (Pt),134.0,640,2,2,0,330
106255,292296,164.0,Naharkatiya,29.0,109,3,2,0,7
253709,279784,101.0,Gossaigaon (Pt),75.0,496,3,2,0,9
257798,295381,255.0,Donka,4.0,52,3,4,0,11
257798,295401,136.0,Kampur,0.0,22,5,2,0,12
253709,279815,101.0,Gossaigaon (Pt),100.0,219,3,2,0,25
253752,279841,101.0,Gossaigaon (Pt),63.0,115,2,2,25,48
253472,304526,262.0,Baksa,96.0,125,2,2,0,10
106950,287988,144.0,Kadam,5.0,20,5,4,0,2
106115,281446,112.0,Dhubri (Pt),17.0,122,5,2,0,60
106557,301055,196.0,Lala,210.0,980,2,2,0,179
106554,301074,195.0,Hailakandi,130.0,361,1,2,0,50
106269,291904,162.0,Moran,0.0,127,3,2,0,16
106269,291880,162.0,Moran,0.0,260,3,2,0,32
106081,289563,152.0,Jonai,15.0,36,3,2,0,3
106283,291334,159.0,Dibrugarh East,65.54,177,4,2,0,20
106032,288860,151.0,Sissibargaon,30.0,190,2,2,0,32
106557,301101,196.0,Lala,138.0,399,2,2,0,75
257811,297198,254.0,Lanka,30.0,5,2,4,0,3
106557,301099,196.0,Lala,110.0,97,2,2,0,25
106163,280954,112.0,Dhubri (Pt),700.0,683,3,2,0,374
106669,294048,170.0,Titabor,206.66,338,3,4,52,90
107675,286584,249.0,Biswanath,750.0,342,2,2,10,20
257811,297628,254.0,Lanka,25.0,34,2,2,0,15
105613,283079,122.0,Barpeta,12.0,185,3,3,0,12
106669,294053,170.0,Titabor,131.86,115,3,4,20,40
106288,291321,159.0,Dibrugarh East,150.0,400,3,2,0,200
106081,289446,152.0,Jonai,10.0,87,3,2,0,10
106269,291912,162.0,Moran,0.0,255,3,2,0,25
106288,291322,159.0,Dibrugarh East,110.0,741,2,2,0,100
107675,286585,249.0,Biswanath,9.0,146,3,2,9,24
106669,293982,170.0,Titabor,184.13,252,3,4,52,89
106760,303463,220.0,Sonapur,30.0,1000,4,4,50,5
107715,290632,156.0,Tinsukia,2.0,235,3,2,0,195
106767,303561,271.0,Mayong,200.0,420,2,2,0,1
253752,279878,101.0,Gossaigaon (Pt),70.0,61,1,2,0,19
106678,294035,170.0,Titabor,80.0,384,3,2,0,233
253752,279839,101.0,Gossaigaon (Pt),100.0,200,1,2,0,54
253752,279840,101.0,Gossaigaon (Pt),84.0,150,2,2,0,16
106679,294010,170.0,Titabor,360.0,1155,3,2,0,350
106081,289456,152.0,Jonai,30.0,48,3,2,0,2
257811,297700,254.0,Lanka,8.0,32,1,2,0,15
106950,288019,144.0,Kadam,2.0,11,3,2,0,7
106081,289539,152.0,Jonai,15.0,49,3,2,0,25
106081,289526,152.0,Jonai,15.0,299,3,2,0,152
106950,288053,144.0,Kadam,100.0,402,2,4,0,10
106279,291837,162.0,Moran,1.0,42,3,2,1,10
106271,291778,162.0,Moran,90.2,51,3,2,0,23
106288,291309,159.0,Dibrugarh East,50.0,150,2,2,0,24
106183,281525,256.0,South Salmara,42.2,199,2,3,0,7
106288,291311,159.0,Dibrugarh East,100.0,155,2,2,0,20
106679,294023,170.0,Titabor,312.0,478,3,2,0,115
107675,286615,249.0,Biswanath,0.0,24,3,2,5,15
106081,906622,152.0,Jonai,10.0,39,2,2,0,30
106679,293993,170.0,Titabor,320.0,565,3,2,0,170
106288,291308,159.0,Dibrugarh East,100.0,315,3,2,50,109
106081,906634,152.0,Jonai,0.0,41,3,2,0,2
106081,289492,152.0,Jonai,0.0,23,3,2,0,1
106959,288370,146.0,Dhakuakhana (Pt-I),5.0,1,5,4,0,1
257798,295324,136.0,Kampur,0.0,50,5,2,0,12
106996,287388,141.0,Narayanpur,8.0,69,2,2,0,5
106959,288331,146.0,Dhakuakhana (Pt-I),35.0,161,4,2,0,3
106679,294012,170.0,Titabor,0.0,143,3,2,0,90
106288,291306,159.0,Dibrugarh East,30.0,139,2,2,0,22
106677,293947,170.0,Titabor,207.1,293,3,4,0,0
257811,296707,254.0,Lanka,5.0,18,2,2,0,15
106081,289453,152.0,Jonai,10.0,25,3,2,0,17
106081,289447,152.0,Jonai,56.0,248,3,2,0,150
257798,295336,136.0,Kampur,0.0,24,3,2,0,20
257799,295327,255.0,Donka,0.0,76,2,2,0,2
106288,291329,159.0,Dibrugarh East,50.0,383,2,2,0,7
257811,297141,254.0,Lanka,12.0,25,2,2,0,22
243425,280686,274.0,Gossaigaon (Pt),90.99,196,1,2,0,124
106288,291326,159.0,Dibrugarh East,20.0,352,3,2,0,50
106677,293948,170.0,Titabor,140.0,198,3,4,0,5
105599,283287,124.0,Bajali (Pt),850.0,1000,4,2,0,1
106048,908360,153.0,Gogamukh,100.0,126,2,2,2,1
257811,911389,254.0,Lanka,1.0,1,5,4,0,1
107675,286613,249.0,Biswanath,9.0,250,2,2,6,30
106677,293951,170.0,Titabor,190.0,304,3,4,200,18
107768,290117,155.0,Doom Dooma,0.0,1,5,4,0,1
106959,288317,146.0,Dhakuakhana (Pt-I),200.0,156,4,2,0,6
106288,291327,159.0,Dibrugarh East,80.0,355,3,2,100,97
107675,286611,249.0,Biswanath,9.0,230,3,2,0,40
257814,297208,130.0,Kaliabor,5.0,9,2,4,0,5
106289,291287,159.0,Dibrugarh East,0.0,2320,3,4,0,10
243425,280671,101.0,Gossaigaon (Pt),120.12,376,1,2,0,2
106289,291284,159.0,Dibrugarh East,0.0,195,4,4,0,45
107731,290478,155.0,Doom Dooma,1382.5,280,3,4,0,96
107601,287038,250.0,Helem,183.76,260,3,2,25,35
243425,280674,101.0,Gossaigaon (Pt),100.0,533,1,2,0,10
106959,288315,146.0,Dhakuakhana (Pt-I),10.0,44,3,2,0,0
261084,304474,262.0,Baksa,128.0,275,4,2,0,66
253500,304601,261.0,Tamulpur,846.4,894,2,2,0,5
106546,301141,197.0,Katlichara,10.0,271,2,2,0,3
243426,280678,274.0,Gossaigaon (Pt),45.0,317,3,3,0,12
106985,287755,142.0,Bihpuria,2.47,150,2,2,0,2
106289,291280,159.0,Dibrugarh East,0.0,232,4,3,0,20
106289,291288,159.0,Dibrugarh East,30.0,3790,3,3,0,10
243426,280677,274.0,Gossaigaon (Pt),50.0,310,2,2,0,0
107675,286612,249.0,Biswanath,3.0,166,3,2,0,26
107603,286932,250.0,Helem,0.0,115,3,4,0,110
107675,286614,249.0,Biswanath,5.0,280,2,2,8,15
107592,285757,137.0,Dhekiajuli (Pt),194.0,485,3,2,0,222
106282,291303,159.0,Dibrugarh East,20.0,268,3,2,0,1
253500,304602,261.0,Tamulpur,25.52,210,4,2,50,25
106289,291289,159.0,Dibrugarh East,5.0,740,4,4,0,130
106985,287678,142.0,Bihpuria,2.47,500,2,4,0,2
243426,280666,274.0,Gossaigaon (Pt),17.0,135,2,2,0,0
107676,286550,249.0,Biswanath,25.0,146,3,4,0,6
105678,283073,121.0,Baghbor,96.0,430,2,2,0,350
106861,300798,193.0,"Ramkrishna
Nagar",2.0,600,3,2,0,10
106861,300771,193.0,"Ramkrishna
Nagar",0.0,360,3,2,0,10
107676,286548,249.0,Biswanath,12.0,182,3,2,0,6
107676,286597,249.0,Biswanath,23.0,202,3,4,1,2
106985,287675,142.0,Bihpuria,2.47,222,2,2,0,20
105664,282874,121.0,Baghbor,40.0,319,2,2,0,75
107676,286558,249.0,Biswanath,0.0,173,3,4,0,3
106192,281057,109.0,Bagribari (Pt),100.869,524,4,2,0,82
106861,300754,193.0,"Ramkrishna
Nagar",2.0,235,2,2,0,100
257811,297693,254.0,Lanka,1.0,34,2,2,0,10
107591,285847,137.0,Dhekiajuli (Pt),123.43,250,2,2,0,90
105998,304804,259.0,Goreswar (Pt),125.0,445,2,2,0,100
106192,281068,109.0,Bagribari (Pt),66.726,485,4,2,0,22
106985,287680,142.0,Bihpuria,2.47,160,1,2,0,3
107099,283958,128.0,Marigaon,177.9,230,2,2,0,65
106985,287677,142.0,Bihpuria,2.47,620,2,4,0,10
106985,287676,142.0,Bihpuria,2.47,913,2,2,0,1
107676,286559,249.0,Biswanath,0.0,110,3,4,0,2
106289,291297,159.0,Dibrugarh East,0.0,965,3,4,0,25
107099,283965,128.0,Marigaon,216.6,306,2,2,0,45
106014,304943,238.0,Pathorighat (Pt),104.0,550,2,2,0,55
106985,287673,142.0,Bihpuria,2.47,185,2,2,0,4
107592,285758,137.0,Dhekiajuli (Pt),83.3,222,3,2,20,86
257798,911278,136.0,Kampur,0.0,65,1,2,0,10
107676,286556,249.0,Biswanath,13.0,204,3,2,0,25
105948,305221,270.0,Dalgaon (Pt),100.0,900,4,2,0,142
105948,305231,270.0,Dalgaon (Pt),90.0,470,3,2,0,65
106861,300733,193.0,"Ramkrishna
Nagar",2.0,180,4,2,0,10
106861,300793,193.0,"Ramkrishna
Nagar",2.0,60,2,2,0,10
