sub_district_id,sub_districtCode,sub_district_version,sub_district_name,sub_district_name_hindi,districtid,Census_2001_Code,Census_2011_Code,status,entry_by,entry_date,ip_addr
1134,1134,1,Purnea East  ,पूर्णियां पूर्व,214,7,1134,Active,0,NULL,10.21.120.30
1135,1135,1,Kasba ,क़स्बा ,214,8,1135,Active,0,NULL,117.239.89.162
1136,1136,1,Srinagar ,श्रीनगर ,214,9,1136,Active,0,NULL,117.239.89.162
1137,1137,1,Jalalgarh ,जलालगढ़ ,214,10,1137,Active,0,NULL,117.239.89.162
1138,1138,1,Amour ,अमौर ,214,11,1138,Active,0,NULL,117.239.89.162
1139,1139,1,Baisa ,बैसा ,214,12,1139,Active,0,NULL,117.239.89.162
1140,1140,1,Baisi ,बैसि ,214,13,1140,Active,0,NULL,117.239.89.162
1141,1141,1,Dagarua ,डगरुआ ,214,14,1141,Active,0,NULL,117.239.89.162
1142,1142,1,Falka ,फलका ,201,1,1142,Active,0,NULL,117.239.89.162
1143,1143,1,Korha ,कोढ़ा ,201,2,1143,Active,0,NULL,117.239.89.162
1144,1144,1,Hasanganj ,हसनगंज ,201,3,1144,Active,0,NULL,117.239.89.162
1145,1145,1,Kadwa ,कड़वा ,201,4,1145,Active,0,NULL,117.239.89.162
1146,1146,1,Balrampur ,बलरामपुर ,201,5,1146,Active,0,NULL,117.239.89.162
1147,1147,1,Barsoi ,बारसोई ,201,6,1147,Active,0,NULL,117.239.89.162
1148,1148,1,Azamnagar ,आजमनगर ,201,7,1148,Active,0,NULL,117.239.89.162
1149,1149,1,Pranpur ,प्राणपुर ,201,8,1149,Active,0,NULL,117.239.89.162
1150,1150,1,Dandkhora ,डंडखोरा ,201,9,1150,Active,0,NULL,117.239.89.162
1151,1151,1,Katihar ,कटिहार ,201,10,1151,Active,0,NULL,117.239.89.162
1152,1152,1,Mansahi  ,मनसाही ,201,11,1152,Active,0,NULL,10.21.120.30
1153,1153,1,Barari ,बरारी ,201,12,1153,Active,0,NULL,117.239.89.162
1154,1154,1,Sameli ,समेली ,201,13,1154,Active,0,NULL,117.239.89.162
1155,1155,1,Kursela ,कुर्सेला ,201,14,1155,Active,0,NULL,117.239.89.162
1156,1156,1,Manihari ,मनिहारी ,201,15,1156,Active,0,NULL,117.239.89.162
1157,1157,1,Amdabad ,अमदाबाद ,201,16,1157,Active,0,NULL,117.239.89.162
1158,1158,1,Gamharia ,गम्हारिअ ,205,1,1158,Active,0,NULL,117.239.89.162
1159,1159,1,Singheshwar ,सिंघेश्वर ,205,2,1159,Active,0,NULL,117.239.89.162
1160,1160,1,Ghailarh ,घैलाढ़ ,205,3,1160,Active,0,NULL,117.239.89.162
1161,1161,1,Madhepura ,मधेपुरा ,205,4,1161,Active,0,NULL,117.239.89.162
1162,1162,1,Shankarpur ,शंकरपुर ,205,5,1162,Active,0,NULL,117.239.89.162
1163,1163,1,Kumarkhand ,कुमारखंड ,205,6,1163,Active,0,NULL,117.239.89.162
1164,1164,1,Murliganj ,मुरलीगंज ,205,7,1164,Active,0,NULL,117.239.89.162
1165,1165,1,Gwalpara ,ग्वालपाड़ा ,205,8,1165,Active,0,NULL,117.239.89.162
1166,1166,1,Bihariganj ,बिहारीगंज ,205,9,1166,Active,0,NULL,117.239.89.162
1167,1167,1,Kishanganj ,किशनगंज ,205,7,1167,Active,0,NULL,117.239.89.162
1168,1168,1,Puraini ,पुरैनी ,205,11,1168,Active,0,NULL,117.239.89.162
1169,1169,1,Alamnagar ,आलमनगर ,205,12,1169,Active,0,NULL,117.239.89.162
1170,1170,1,Chausa ,चौसा ,205,13,1170,Active,0,NULL,117.239.89.162
1171,1171,1,Nauhatta ,नौहट्टा ,216,1,1171,Active,0,NULL,117.239.89.162
1172,1172,1,Satar Kataiya ,सत्तर कटैया ,216,2,1172,Active,0,NULL,117.239.89.162
1173,1173,1,Mahishi ,महिषी ,216,3,1173,Active,0,NULL,117.239.89.162
1174,1174,1,Kahara ,कहरा ,216,4,1174,Active,0,NULL,117.239.89.162
1175,1175,1,Saur Bazar , सौर बाजार ,216,5,1175,Active,0,NULL,117.239.89.162
1176,1176,1,Patarghat ,पतरघट ,216,6,1176,Active,0,NULL,117.239.89.162
1177,1177,1,Sonbarsa ,सोनबरसा ,216,4,1177,Active,0,NULL,117.239.89.162
1178,1178,1,Simri Bakhtiarpur ,सिमरी बख्तीआरपुर ,216,8,1178,Active,0,NULL,117.239.89.162
1179,1179,1,Salkhua ,सलखुआ ,216,9,1179,Active,0,NULL,117.239.89.162
1180,1180,1,Banma Itahri ,बनमा इटहरी ,216,10,1180,Active,0,NULL,117.239.89.162
1181,1181,1,Jale ,जले ,195,1,1181,Active,0,NULL,117.239.89.162
1182,1182,1,Singhwara ,सिंघवाड़ा ,195,2,1182,Active,0,NULL,117.239.89.162
1183,1183,1,Keotiranway ,केओतिरन्वय ,195,3,1183,Active,0,NULL,117.239.89.162
1184,1184,1,Darbhanga ,दरभंगा ,195,4,1184,Active,0,NULL,117.239.89.162
1185,1185,1,Manigachhi ,मनीगाछी ,195,5,1185,Active,0,NULL,117.239.89.162
1186,1186,1,Tardih ,तारडीह ,195,6,1186,Active,0,NULL,117.239.89.162
1187,1187,1,Alinagar ,अलीनगर ,195,7,1187,Active,0,NULL,117.239.89.162
1188,1188,1,Benipur ,बेनीपुर ,195,8,1188,Active,0,NULL,117.239.89.162
1189,1189,1,Bahadurpur ,बहादुरपुर ,195,9,1189,Active,0,NULL,117.239.89.162
1190,1190,1,Hanumannagar ,हनुमाननगर ,195,10,1190,Active,0,NULL,117.239.89.162
1191,1191,1,Hayaghat ,हायाघाट ,195,11,1191,Active,0,NULL,117.239.89.162
1192,1192,1,Baheri ,बाहरी ,195,12,1192,Active,0,NULL,117.239.89.162
1193,1193,1,Biraul ,बिरौल ,195,13,1193,Active,0,NULL,117.239.89.162
1194,1194,1,Ghanshyampur ,घनश्यामपुर ,195,14,1194,Active,0,NULL,117.239.89.162
1195,1195,1,Kiratpur ,किरतपुर ,195,15,1195,Active,0,NULL,117.239.89.162
1196,1196,1,Gora Bauram ,गोरा बौराम ,195,16,1196,Active,0,NULL,117.239.89.162
1197,1197,1,Kusheswar Asthan ,कुशेस्वर अस्थान ,195,17,1197,Active,0,NULL,117.239.89.162
1198,1198,1,Kusheswar Asthan Purbi ,कुशेस्वर अस्थान पूरबी ,195,18,1198,Active,0,NULL,117.239.89.162
1199,1199,1,Sahebganj ,साहेबगंज ,208,1,1199,Active,0,NULL,117.239.89.162
1200,1200,1,Baruraj (Motipur)    ,बरुराज (मोतीपुर) ,208,2,1200,Active,0,NULL,164.100.25.41
1201,1201,1,Paroo ,पारू ,208,3,1201,Active,0,NULL,117.239.89.162
1202,1202,1,Saraiya ,सरैया ,208,4,1202,Active,0,NULL,117.239.89.162
1203,1203,1,Marwan ,मरवान ,208,5,1203,Active,0,NULL,117.239.89.162
1204,1204,1,Kanti ,काँटी ,208,6,1204,Active,0,NULL,117.239.89.162
1205,1205,1,Minapur ,मीनापुर ,208,7,1205,Active,0,NULL,117.239.89.162
1206,1206,1,Bochaha ,बोचहा ,208,8,1206,Active,0,NULL,117.239.89.162
1207,1207,1,Aurai ,औराई ,208,9,1207,Active,0,NULL,117.239.89.162
1208,1208,1,Katra ,कटरा ,208,10,1208,Active,0,NULL,117.239.89.162
1209,1209,1,Gaighat ,गायघाट ,208,11,1209,Active,0,NULL,117.239.89.162
1210,1210,1,Bandra ,बांद्रा ,208,12,1210,Active,0,NULL,117.239.89.162
1211,1211,1,Dholi (Moraul)  ,ढोली (मोरॉल ) ,208,13,1211,Active,0,NULL,164.100.25.41
1212,1212,1,Musahri ,मुसहरी ,208,14,1212,Active,0,NULL,117.239.89.162
1213,1213,1,Kurhani ,कुढ़नी ,208,15,1213,Active,0,NULL,117.239.89.162
1214,1214,1,Sakra ,सकरा ,208,16,1214,Active,0,NULL,117.239.89.162
1215,1215,1,Katiya ,कटिया ,197,1,1215,Active,0,NULL,117.239.89.162
1216,1216,1,Bijaipur ,बिजईपुर ,197,2,1216,Active,0,NULL,117.239.89.162
1217,1217,1,Bhorey ,भोरे ,197,3,1217,Active,0,NULL,117.239.89.162
1218,1218,1,Pach Deuri ,पांच डेयरी ,197,4,1218,Active,0,NULL,117.239.89.162
1219,1219,1,Kuchaikote ,कुचायकोट ,197,5,1219,Active,0,NULL,117.239.89.162
1220,1220,1,Phulwaria ,फुलवारिअ ,197,6,1220,Active,0,NULL,117.239.89.162
1221,1221,1,Hathua ,हथुआ ,197,7,1221,Active,0,NULL,117.239.89.162
1222,1222,1,Uchkagaon ,उचकागांव ,197,8,1222,Active,0,NULL,117.239.89.162
1223,1223,1,Thawe ,थावे ,197,9,1223,Active,0,NULL,117.239.89.162
1224,1224,1,Gopalganj ,गोपालगंज ,197,10,1224,Active,0,NULL,117.239.89.162
1225,1225,1,Manjha ,मांझा ,197,11,1225,Active,0,NULL,117.239.89.162
1226,1226,1,Barauli ,बरौली ,197,12,1226,Active,0,NULL,117.239.89.162
1227,1227,1,Sidhwalia ,सिधवालीअ ,197,13,1227,Active,0,NULL,117.239.89.162
1228,1228,1,Baikunthpur ,बैकुंठपुर ,197,14,1228,Active,0,NULL,117.239.89.162
1229,1229,1,Nautan ,नौतन ,222,18,1229,Active,0,NULL,117.239.89.162
1230,1230,1,Siwan ,सिवान ,222,2,1230,Active,0,NULL,117.239.89.162
1231,1231,1,Barharia ,बारहरिअ ,222,3,1231,Active,0,NULL,117.239.89.162
1232,1232,1,Goriakothi ,गोरिएकोठी ,222,4,1232,Active,0,NULL,117.239.89.162
1233,1233,1,Lakri Nabiganj ,लकड़ी नबीगंज ,222,5,1233,Active,0,NULL,117.239.89.162
1234,1234,1,Basantpur ,बसंतपुर ,222,2,1234,Active,0,NULL,117.239.89.162
1235,1235,1,Bhagwanpur Hat ,भगवानपुर हैट ,222,7,1235,Active,0,NULL,117.239.89.162
1236,1236,1,Maharajganj ,महराजगंज ,222,8,1236,Active,0,NULL,117.239.89.162
1237,1237,1,Pachrukhi ,पचरुखी ,222,9,1237,Active,0,NULL,117.239.89.162
1238,1238,1,Hussainganj ,हुसैनगंज ,222,10,1238,Active,0,NULL,117.239.89.162
1239,1239,1,Ziradei ,जीरादेई ,222,11,1239,Active,0,NULL,117.239.89.162
1240,1240,1,Mairwa ,मैरवा ,222,12,1240,Active,0,NULL,117.239.89.162
1241,1241,1,Guthani ,गुठनी ,222,13,1241,Active,0,NULL,117.239.89.162
1242,1242,1,Darauli ,दरौली ,222,14,1242,Active,0,NULL,117.239.89.162
1243,1243,1,Andar ,अंदर ,222,15,1243,Active,0,NULL,117.239.89.162
1244,1244,1,Raghunathpur ,रघुनाथपुर ,222,16,1244,Active,0,NULL,117.239.89.162
1245,1245,1,Hasanpura ,हसनपुरा ,222,17,1245,Active,0,NULL,117.239.89.162
1246,1246,1,Daraundha ,दरौंधा ,222,18,1246,Active,0,NULL,117.239.89.162
1247,1247,1,Siswan ,सिसवन ,222,19,1247,Active,0,NULL,117.239.89.162
1248,1248,1,Mashrakh ,मशरख ,218,1,1248,Active,0,NULL,117.239.89.162
1249,1249,1,Panapur ,पानापुर ,218,2,1249,Active,0,NULL,117.239.89.162
1250,1250,1,Taraiya ,तरैया ,218,3,1250,Active,0,NULL,117.239.89.162
1251,1251,1,Ishupur ,िशुपुर ,218,4,1251,Active,0,NULL,117.239.89.162
1252,1252,1,Baniapur ,बैंयापुर ,218,5,1252,Active,0,NULL,117.239.89.162
1253,1253,1,Lahladpur ,लहलादपुर ,218,6,1253,Active,0,NULL,117.239.89.162
1254,1254,1,Ekma ,एकमा ,218,7,1254,Active,0,NULL,117.239.89.162
1255,1255,1,Manjhi ,मांझी ,218,8,1255,Active,0,NULL,117.239.89.162
1256,1256,1,Jalalpur ,जलालपुर ,218,9,1256,Active,0,NULL,117.239.89.162
1257,1257,1,Revelganj ,रेवेलगंज ,218,10,1257,Active,0,NULL,117.239.89.162
1258,1258,1,Chhapra ,छपरा ,218,11,1258,Active,0,NULL,164.100.151.60
1259,1259,1,Nagra ,नगर ,218,12,1259,Active,0,NULL,117.239.89.162
1260,1260,1,Marhaura ,मढ़ौरा ,218,13,1260,Active,0,NULL,117.239.89.162
1261,1261,1,Amnour ,अमनौर ,218,14,1261,Active,0,NULL,117.239.89.162
1262,1262,1,Maker ,मेकर ,218,15,1262,Active,0,NULL,117.239.89.162
1263,1263,1,Parsa ,परसा ,218,16,1263,Active,0,NULL,117.239.89.162
1264,1264,1,Dariapur ,दर्यापुर ,218,17,1264,Active,0,NULL,117.239.89.162
1265,1265,1,Garkha ,गरखा ,218,18,1265,Active,0,NULL,117.239.89.162
1266,1266,1,Dighwara ,दिघवारा ,218,19,1266,Active,0,NULL,117.239.89.162
1267,1267,1,Sonepur ,सोनपुर ,218,20,1267,Active,0,NULL,117.239.89.162
1268,1268,1,Vaishali ,वैशाली ,224,1,1268,Active,0,NULL,117.239.89.162
1269,1269,1,Paterhi Belsar ,पटेढ़ी बेलसर ,224,2,1269,Active,0,NULL,117.239.89.162
1270,1270,1,Lalganj ,लालगंज ,224,3,1270,Active,0,NULL,117.239.89.162
1271,1271,1,Bhagwanpur ,भगवानपुर ,224,4,1271,Active,0,NULL,117.239.89.162
1272,1272,1,Goraul ,गोरौल ,224,5,1272,Active,0,NULL,117.239.89.162
1273,1273,1,Chehra Kalan ,चेहरा कलां ,224,6,1273,Active,0,NULL,117.239.89.162
1274,1274,1,Patepur ,पातेपुर ,224,7,1274,Active,0,NULL,117.239.89.162
1275,1275,1,Mahua ,महुआ ,224,8,1275,Active,0,NULL,117.239.89.162
1276,1276,1,Jandaha ,जंदाहा ,224,9,1276,Active,0,NULL,117.239.89.162
1277,1277,1,Raja Pakar , राजा पाकर ,224,10,1277,Active,0,NULL,117.239.89.162
1278,1278,1,Hajipur ,हाजीपुर ,224,11,1278,Active,0,NULL,117.239.89.162
1279,1279,1,Raghopur ,राघोपुर ,224,5,1279,Active,0,NULL,117.239.89.162
1280,1280,1,Bidupur ,बिदुपुर ,224,13,1280,Active,0,NULL,117.239.89.162
1281,1281,1,Desri ,देसरी ,224,14,1281,Active,0,NULL,117.239.89.162
1282,1282,1,Sahdai Buzury ,सहदे बुज़ुरी ,224,15,1282,Active,0,NULL,117.239.89.162
1283,1283,1,Mahnar ,महनार ,224,16,1283,Active,0,NULL,117.239.89.162
1284,1284,1,Kalyanpur ,कल्याणपुर ,217,18,1284,Active,0,NULL,117.239.89.162
1285,1285,1,Warisnagar ,वारिसनगर ,217,2,1285,Active,0,NULL,117.239.89.162
1286,1286,1,Shivaji Nagar ,शिवजी नगर ,217,3,1286,Active,0,NULL,117.239.89.162
1287,1287,1,Khanpur ,खानपुर ,217,4,1287,Active,0,NULL,117.239.89.162
1288,1288,1,Samastipur ,समस्तीपुर ,217,5,1288,Active,0,NULL,117.239.89.162
1289,1289,1,Pusa ,पूसा ,217,6,1289,Active,0,NULL,117.239.89.162
1290,1290,1,Tajpur ,ताजपुर ,217,7,1290,Active,0,NULL,117.239.89.162
1291,1291,1,Morwa ,मोरवा ,217,8,1291,Active,0,NULL,117.239.89.162
1292,1292,1,Patori ,पटरी ,217,9,1292,Active,0,NULL,117.239.89.162
1293,1293,1,Mohanpur ,मोहनपुर ,217,10,1293,Active,0,NULL,117.239.89.162
1294,1294,1,Mohiuddinagar ,मोहिउद्दीनगर ,217,11,1294,Active,0,NULL,117.239.89.162
1295,1295,1,Sarairanjan ,सरायरंजन ,217,12,1295,Active,0,NULL,117.239.89.162
1296,1296,1,Vidyapati Nagar ,विद्यापति नगर ,217,13,1296,Active,0,NULL,117.239.89.162
1297,1297,1,Dalsinghsarai ,दलसिंघसारै ,217,14,1297,Active,0,NULL,117.239.89.162
1298,1298,1,Ujiarpur ,उजिआरपुर ,217,15,1298,Active,0,NULL,117.239.89.162
1299,1299,1,Bibhutpur ,बिभूतपुर ,217,16,1299,Active,0,NULL,117.239.89.162
1300,1300,1,Rosera ,रोसेरा ,217,17,1300,Active,0,NULL,117.239.89.162
1301,1301,1,Singhia ,सिंघिए ,217,18,1301,Active,0,NULL,117.239.89.162
1302,1302,1,Hasanpur ,हसनपुर ,217,19,1302,Active,0,NULL,117.239.89.162
1303,1303,1,Bithan ,बिथान ,217,20,1303,Active,0,NULL,117.239.89.162
1304,1304,1,Khudabandpur ,खोदाबंदपुर ,191,1,1304,Active,0,NULL,117.239.89.162
1305,1305,1,Chhorahi ,छौराही ,191,2,1305,Active,0,NULL,117.239.89.162
1306,1306,1,Garhpura ,गढ़पुरा ,191,3,1306,Active,0,NULL,117.239.89.162
1307,1307,1,cheria bariarpur ,  चेरिआ बॅरिअरपुर ,191,4,1307,Active,0,NULL,117.239.89.162
1308,1308,1,Bhagwanpur ,भगवानपुर ,191,4,1308,Active,0,NULL,117.239.89.162
1309,1309,1,Mansurchak ,मंसूरचक ,191,6,1309,Active,0,NULL,117.239.89.162
1310,1310,1,Bachhwara ,बछवारा ,191,7,1310,Active,0,NULL,117.239.89.162
1311,1311,1,Teghra ,तेघरा ,191,8,1311,Active,0,NULL,117.239.89.162
1312,1312,1,Barauni ,बरौनी ,191,9,1312,Active,0,NULL,117.239.89.162
1313,1313,1,Birpur ,बीरपुर ,191,10,1313,Active,0,NULL,117.239.89.162
1314,1314,1,Begusarai ,बेगुसराई ,191,11,1314,Active,0,NULL,117.239.89.162
1315,1315,1,Naokothi ,नायकोथि ,191,12,1315,Active,0,NULL,117.239.89.162
1316,1316,1,Bakhri ,बखरी ,191,13,1316,Active,0,NULL,117.239.89.162
1317,1317,1,Dandari ,डंडारी ,191,14,1317,Active,0,NULL,117.239.89.162
1318,1318,1,sahebpur kamal ,साहेबपुर कमल ,191,15,1318,Active,0,NULL,117.239.89.162
1319,1319,1,Balia ,बलिए ,191,16,1319,Active,0,NULL,117.239.89.162
1320,1320,1,Matihani ,मटिहानी ,191,17,1320,Active,0,NULL,117.239.89.162
1321,1321,1, shamho akha kurha ,शाम्हो ाखा कुरहा ,191,18,1321,Active,0,NULL,117.239.89.162
1322,1322,1,Alauli ,अलौली ,202,1,1322,Active,0,NULL,117.239.89.162
1323,1323,1,Khagaria ,खगरीअ ,202,2,1323,Active,0,NULL,117.239.89.162
1324,1324,1,Mansi ,मानसी ,202,3,1324,Active,0,NULL,117.239.89.162
1325,1325,1,Chautham ,चौथम ,202,4,1325,Active,0,NULL,117.239.89.162
1326,1326,1,Beldaur ,बेलदौर ,202,5,1326,Active,0,NULL,117.239.89.162
1327,1327,1,Gogri ,गोगरी ,202,6,1327,Active,0,NULL,117.239.89.162
1328,1328,1,Parbatta ,परबत्ता ,202,7,1328,Active,0,NULL,117.239.89.162
1329,1329,1,Narayanpur ,नारायणपुर ,192,1,1329,Active,0,NULL,117.239.89.162
1330,1330,1,Bihpur ,बिहपुर ,192,2,1330,Active,0,NULL,117.239.89.162
1331,1331,1,Kharik ,खरीक ,192,3,1331,Active,0,NULL,117.239.89.162
1332,1332,1,Naugachhia ,नौगछिआ ,192,4,1332,Active,0,NULL,117.239.89.162
1333,1333,1, Rangra chowk ,रंगरा चौक ,192,5,1333,Active,0,NULL,117.239.89.162
1334,1334,1,Gopalpur ,गोपालपुर ,192,6,1334,Active,0,NULL,117.239.89.162
1335,1335,1,Pirpainti ,पीरपैंती ,192,7,1335,Active,0,NULL,117.239.89.162
1336,1336,2,Kahalgaon ,कहलगाओं ,192,8,1336,Active,0,NULL,117.239.89.162
1337,1337,1,Ismailpur ,इस्माइलपुर ,192,9,1337,Active,0,NULL,117.239.89.162
1338,1338,1,Sabour ,सबौर ,192,10,1338,Active,0,NULL,117.239.89.162
1339,1339,1,Nathnagar ,नाथनगर ,192,11,1339,Active,0,NULL,117.239.89.162
1340,1340,1,Sultanganj ,सुल्तानगंज ,192,12,1340,Active,0,NULL,117.239.89.162
1341,1341,1,Shahkund ,शाहकुंड ,192,13,1341,Active,0,NULL,117.239.89.162
1342,1342,1,Goradih ,गोराडीह ,192,14,1342,Active,0,NULL,117.239.89.162
1343,1343,1,Jagdishpur ,जगदीशपुर ,192,15,1343,Active,0,NULL,117.239.89.162
1344,1344,1,Sonhaula ,सोन्हौला ,192,16,1344,Active,0,NULL,117.239.89.162
1345,1345,1,Shambhuganj ,शंभुगंज ,190,1,1345,Active,0,NULL,117.239.89.162
1346,1346,1,Amarpur ,अमरपुर ,190,2,1346,Active,0,NULL,117.239.89.162
1347,1347,1,Rajaun ,राजाओं ,190,3,1347,Active,0,NULL,117.239.89.162
1348,1348,1,Dhuraiya ,धुरिया ,190,4,1348,Active,0,NULL,117.239.89.162
1349,1349,1,Barahat ,बारहट ,190,5,1349,Active,0,NULL,117.239.89.162
1350,1350,1,Banka ,बांका ,190,6,1350,Active,0,NULL,117.239.89.162
1351,1351,1,Phulidumar ,फुल्लीडुमर ,190,7,1351,Active,0,NULL,117.239.89.162
1352,1352,1,Belhar ,बेलहर ,190,8,1352,Active,0,NULL,117.239.89.162
1353,1353,1,Chanan ,चानन ,190,9,1353,Active,0,NULL,117.239.89.162
1354,1354,1,Katoria ,कटोरिअ ,190,10,1354,Active,0,NULL,117.239.89.162
1355,1355,1,Bausi ,बौसी ,190,11,1355,Active,0,NULL,117.239.89.162
1356,1356,1,Munger ,मुंगेर ,207,1,1356,Active,0,NULL,117.239.89.162
1357,1357,1,Bariarpur        ,बरियारपुर  ,207,2,1357,Active,0,NULL,164.100.151.60
1358,1358,1,Jamalpur ,जमालपुर ,207,3,1358,Active,0,NULL,117.239.89.162
1359,1359,1,Dharhara ,धरहरा ,207,4,1359,Active,0,NULL,117.239.89.162
1360,1360,1,Kharagpur ,खरगपुर ,207,5,1360,Active,0,NULL,117.239.89.162
1361,1361,1,Asarganj ,असरगंज ,207,6,1361,Active,0,NULL,117.239.89.162
1362,1362,1,Tarapur ,तारापुर ,207,7,1362,Active,0,NULL,117.239.89.162
1363,1363,1,Tetiha Bambor ,तेतिहा बम्बोर ,207,8,1363,Active,0,NULL,117.239.89.162
1364,1364,1,Sangrampur ,संग्रामपुर ,207,16,1364,Active,0,NULL,117.239.89.162
1365,1365,1,Barahiya ,बरहिया ,204,1,1365,Active,0,NULL,117.239.89.162
1366,1366,1,Pipariya ,पिपरिया ,204,2,1366,Active,0,NULL,117.239.89.162
1367,1367,1,Surajgarha ,सूरजगढा ,204,3,1367,Active,0,NULL,117.239.89.162
