pwd_loss_id,disaster_id,department_id,length_affected_km,roads_closed,length_pukka_mdr,length_pukka_vr,length_kuccha_mdr,length_kuccha_vr,jcb_deployed_department,jcb_deployed_hired,dosers_deployed,tipper_deployed,status,entry_by,entry_date,ip_addr,RecordStatus,roadopeningdate1,roadopeningdate2,roadopeningdate3,roadopens1,roadopens2,roadopens3,length_pukka_sh,length_kuccha_sh,pwd_bridge,pwd_culvert,circle_id,division_id,updated_by,incidentdate,CId,circle,division_name,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,object_id,tehsil_alt,tehsil_alt_object_id
4148,19366,1041,5.0,0,0.0,5.0,0.0,0.0,1,5,0,0,Active,4340,2022-08-05 12:33:27.510,117.207.54.177,2,2022-08-05 00:00:00.000,2022-08-06 00:00:00.000,2022-08-06 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1055,,05-08-2022,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
4149,19380,38,29.025,0,17.485,11.54,0.0,0.0,1,0,0,1,Active,2191,2022-08-05 15:28:56.750,49.36.188.213,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1022,,31-07-2022,1016.0,15TH CIRCLE UNA,Bangana,Kangra,Sirmaur,Nurpur,,NURPUR,02-024-02127,,
4150,19384,38,0.3,10,0.0,0.3,0.0,0.0,6,8,4,0,Active,2111,2022-08-05 16:17:36.513,117.212.100.101,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,5,5.0,5,0.0,0.0,0,0,1013,1017,,05-08-2022,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
4151,19384,38,0.1,3,0.0,0.1,0.0,0.0,2,2,1,0,Active,2111,2022-08-05 16:19:01.457,117.212.100.101,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1,2.0,2,0.0,0.0,0,0,1013,1016,,05-08-2022,1013.0,6th CIRCLE KULLU,Kullu-II,Kullu,,Kullu,,KULLU,02-026-00014,,
4152,19384,38,0.1,4,0.0,0.1,0.0,0.0,1,4,0,0,Active,2111,2022-08-05 16:20:36.180,117.212.100.101,2,2022-08-05 00:00:00.000,2022-08-06 00:00:00.000,2022-08-08 00:00:00.000,2,2.0,2,0.0,0.0,0,0,1013,79,,05-08-2022,1013.0,6th CIRCLE KULLU,Manali,Kullu,,Manali,,MANALI,02-026-00015,,
4153,19392,1041,3.0,0,0.0,3.0,0.0,0.0,1,0,0,0,Active,4340,2022-08-06 12:37:06.433,59.89.183.130,2,2022-08-06 00:00:00.000,2022-08-07 00:00:00.000,2022-08-07 00:00:00.000,0,0.0,0,0.0,0.0,0,1,1018,1025,,06-08-2022,1018.0,5TH CIRCLE PALAMPUR,Jaisinghpur,Kangra,,Jaisinghpur,,JAISINGHPUR,02-024-02119,,
4154,19392,1041,7.0,0,0.0,7.0,0.0,0.0,2,6,0,0,Active,4340,2022-08-06 12:39:48.507,59.89.183.130,2,2022-08-06 00:00:00.000,2022-08-07 00:00:00.000,2022-08-07 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1055,,06-08-2022,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
4155,19392,1041,12.0,0,0.0,12.0,0.0,0.0,2,0,0,2,Active,4340,2022-08-06 12:43:48.887,59.89.183.130,2,2022-08-06 00:00:00.000,2022-08-07 00:00:00.000,2022-08-07 00:00:00.000,0,0.0,0,0.0,0.0,0,1,1018,18,,06-08-2022,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
4156,16665,38,0.5,45,0.1,0.2,0.0,0.2,1,17,0,1,Active,2047,2022-08-07 11:29:15.070,101.0.50.151,0,2022-02-04 00:00:00.000,2022-02-05 00:00:00.000,2022-02-06 00:00:00.000,38,7.0,0,0.0,0.0,0,0,1020,31,,04-02-2022,1020.0,"7TH CIRCLE, DALHOUSIE",Chamba,Chamba,,Chamba,,CHAMBA,02-023-00003,,
4157,16665,38,0.4,16,0.1,0.2,0.0,0.1,1,12,2,1,Active,2047,2022-08-07 11:31:29.673,101.0.50.151,0,2022-02-04 00:00:00.000,2022-02-05 00:00:00.000,2022-02-06 00:00:00.000,14,2.0,0,0.0,0.0,0,0,1020,32,,04-02-2022,1020.0,"7TH CIRCLE, DALHOUSIE",Dalhousie,Chamba,,Dalhousie,,DALHOUSIE,02-023-00005,,
4158,16665,38,0.5,31,0.2,0.2,0.0,0.1,2,18,1,2,Active,2047,2022-08-07 11:33:35.617,101.0.50.151,0,2022-02-04 00:00:00.000,2022-02-05 00:00:00.000,2022-02-06 00:00:00.000,12,11.0,8,0.0,0.0,0,0,1020,33,,04-02-2022,1020.0,"7TH CIRCLE, DALHOUSIE",Salooni,Mandi,Una,Sandhol,,SANDHOL,02-027-00030,,
4159,16665,38,0.5,43,0.1,0.2,0.1,0.1,3,14,3,2,Active,2047,2022-08-07 11:36:50.350,101.0.50.151,0,2022-02-04 00:00:00.000,2022-02-05 00:00:00.000,2022-02-06 00:00:00.000,20,15.0,8,0.0,0.0,0,0,1020,1030,,04-02-2022,1020.0,"7TH CIRCLE, DALHOUSIE",Tissa,Chamba,,Churah,,CHAURAH,02-023-00004,,
4160,16665,38,0.6,32,0.0,0.3,0.0,0.3,4,6,2,1,Active,2047,2022-08-07 11:39:12.350,101.0.50.151,0,2022-02-04 00:00:00.000,2022-02-05 00:00:00.000,2022-02-06 00:00:00.000,25,7.0,0,0.0,0.0,0,0,1020,1028,,04-02-2022,1020.0,"7TH CIRCLE, DALHOUSIE",Bharmour,Chamba,,Bharmour,,DHARAMPUR,02-027-00023,BHARARI,02-030-02104
4161,16665,38,0.5,6,0.0,0.2,0.0,0.3,1,5,0,0,Active,2047,2022-08-07 11:41:46.300,101.0.50.151,0,2022-02-04 00:00:00.000,2022-02-05 00:00:00.000,2022-02-06 00:00:00.000,0,6.0,0,0.0,0.0,0,0,1020,1029,,04-02-2022,1020.0,"7TH CIRCLE, DALHOUSIE",Killar (Pangi ),Kangra,Una,Khundian,,KHUNDIAN,02-024-02124,,
4162,16664,38,0.2,2,0.0,0.1,0.0,0.1,1,2,1,1,Active,2047,2022-08-07 11:45:06.993,101.0.50.151,0,2022-02-03 00:00:00.000,2022-02-04 00:00:00.000,2022-02-05 00:00:00.000,1,1.0,0,0.0,0.0,0,0,1020,32,,03-02-2022,1020.0,"7TH CIRCLE, DALHOUSIE",Dalhousie,Chamba,,Dalhousie,,DALHOUSIE,02-023-00005,,
4163,16664,38,0.4,8,0.1,0.2,0.0,0.1,2,6,1,1,Active,2047,2022-08-07 11:47:09.437,101.0.50.151,0,2022-02-03 00:00:00.000,2022-02-04 00:00:00.000,2022-02-05 00:00:00.000,6,2.0,0,0.0,0.0,0,0,1020,1030,,03-02-2022,1020.0,"7TH CIRCLE, DALHOUSIE",Tissa,Chamba,,Churah,,CHAURAH,02-023-00004,,
4164,16664,38,0.5,32,0.0,0.25,0.0,0.25,4,6,2,1,Active,2047,2022-08-07 11:49:09.710,101.0.50.151,0,2022-02-03 00:00:00.000,2022-02-04 00:00:00.000,2022-02-05 00:00:00.000,25,7.0,0,0.0,0.0,0,0,1020,1028,,03-02-2022,1020.0,"7TH CIRCLE, DALHOUSIE",Bharmour,Chamba,,Bharmour,,DHARAMPUR,02-027-00023,BHARARI,02-030-02104
4165,19412,38,0.19,10,0.0,0.19,0.0,0.0,5,11,0,2,Active,2111,2022-08-07 13:00:40.403,117.212.102.195,2,2022-08-06 00:00:00.000,2022-08-06 00:00:00.000,2022-08-08 00:00:00.000,5,5.0,5,0.0,0.0,0,0,1013,1017,,06-08-2022,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
4166,19412,38,0.3,8,0.0,0.3,0.0,0.0,3,7,0,1,Active,2111,2022-08-07 13:02:11.213,117.212.102.195,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,3,5.0,3,0.0,0.0,0,0,1013,1016,,06-08-2022,1013.0,6th CIRCLE KULLU,Kullu-II,Kullu,,Kullu,,KULLU,02-026-00014,,
4167,19413,38,0.5,8,0.0,0.5,0.0,0.0,3,10,0,4,Active,2111,2022-08-07 13:05:58.097,117.212.102.195,2,2022-08-07 00:00:00.000,2022-08-07 00:00:00.000,2022-08-08 00:00:00.000,4,4.0,4,0.0,0.0,0,0,1013,1017,,07-08-2022,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
4168,19413,38,0.15,24,0.1,0.5,0.0,0.0,0,9,0,0,Active,2111,2022-08-07 13:20:08.610,117.212.102.195,2,2008-07-07 00:00:00.000,2022-08-07 00:00:00.000,2022-08-08 00:00:00.000,2423,1.0,1,0.0,0.0,0,0,1013,79,,07-08-2022,1013.0,6th CIRCLE KULLU,Manali,Kullu,,Manali,,MANALI,02-026-00015,,
4169,19421,1041,112.0,18,21.0,51.0,0.0,40.0,5,7,0,0,Active,4342,2022-08-08 13:04:46.293,59.89.0.57,2,2022-08-05 00:00:00.000,2022-08-06 00:00:00.000,2022-08-10 00:00:00.000,8,8.0,2,0.0,0.0,0,0,1009,69,,05-08-2022,1009.0,"  11TH CIRCLE, RAMPUR",Kumarsain,Shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
4170,19428,1041,2.0,0,0.0,2.0,0.0,0.0,0,0,0,0,Active,4340,2022-08-08 13:05:53.100,117.212.74.51,2,2022-08-07 00:00:00.000,2022-08-08 00:00:00.000,2022-08-08 00:00:00.000,0,0.0,0,0.0,0.0,0,1,1018,72,,07-08-2022,1018.0,5TH CIRCLE PALAMPUR,Kangra,Kangra,,Kangra,,KANGRA,02-024-02123,,
4171,19422,1041,22.0,2,17.0,5.0,0.0,0.0,0,2,0,0,Active,4342,2022-08-08 13:16:51.320,59.89.0.57,2,2022-08-07 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1009,69,,07-08-2022,1009.0,"  11TH CIRCLE, RAMPUR",Kumarsain,Shimla,,Kumarsain,,KUMHARSAIN,02-033-00039,,
4172,19429,1041,1.7,0,0.0,1.7,0.0,0.0,0,0,0,0,Active,4340,2022-08-08 13:19:59.927,117.212.74.51,2,2022-08-08 00:00:00.000,2022-08-09 00:00:00.000,2022-08-09 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1025,,08-08-2022,1018.0,5TH CIRCLE PALAMPUR,Jaisinghpur,Kangra,,Jaisinghpur,,JAISINGHPUR,02-024-02119,,
4173,19429,1041,4.0,0,0.0,4.0,0.0,0.0,1,0,0,1,Active,4340,2022-08-08 13:21:37.983,117.207.50.180,2,2022-08-08 00:00:00.000,2022-08-09 00:00:00.000,2022-08-09 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1026,,08-08-2022,1018.0,5TH CIRCLE PALAMPUR,Tanda,Kangra,,Indora,,INDORA,02-024-02118,,
4175,19436,38,0.1,11,0.0,0.1,0.0,0.0,3,9,2,0,Active,2111,2022-08-09 09:10:46.530,49.36.144.126,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,5,6.0,6,0.0,0.0,0,0,1013,1017,,08-08-2022,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
4176,19454,1041,6.5,0,0.0,6.5,0.0,0.0,0,0,0,0,Active,4340,2022-08-10 11:49:19.813,117.207.49.149,2,2022-08-10 00:00:00.000,2022-08-11 00:00:00.000,2022-08-11 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,18,,10-08-2022,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
4177,19454,1041,5.0,0,0.0,5.0,0.0,0.0,1,0,0,0,Active,4340,2022-08-10 11:51:48.473,117.207.49.149,2,2022-08-10 00:00:00.000,2022-08-11 00:00:00.000,2022-08-11 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,20,,10-08-2022,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
4178,19458,38,25.872,0,0.0,25.872,0.0,0.0,3,2,1,2,Active,2191,2022-08-10 13:04:05.197,49.36.188.65,2,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1016,1021,,05-08-2022,1016.0,15TH CIRCLE UNA,Bharwain,Chamba,,Bhattiyat,,BHATTIYAT,02-023-00001,,
4179,19467,38,0.58,11,0.0,0.58,0.0,0.0,3,12,0,2,Active,2111,2022-08-11 12:27:13.220,117.214.210.98,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,4,7.0,0,0.0,0.0,0,0,1013,1017,,11-08-2022,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
4180,19467,38,0.2,5,0.0,0.2,0.0,0.0,2,3,0,1,Active,2111,2022-08-11 12:29:16.950,117.214.210.98,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1,4.0,4,0.0,0.0,0,0,1013,1016,,11-08-2022,1013.0,6th CIRCLE KULLU,Kullu-II,Kullu,,Kullu,,KULLU,02-026-00014,,
4181,19464,38,1.2,1,0.06,0.2,0.0,0.94,5,2,2,1,Active,1010,2022-08-11 16:19:16.510,117.247.215.194,2,2022-08-11 00:00:00.000,2022-08-11 00:00:00.000,2022-08-11 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1008,60,,11-08-2022,1008.0,4TH CIRCLE  SHIMLA,Shimla No. 1,Shimla,,Rampur,Shimla (urban),RAMPUR,02-033-00043,,
4182,19464,38,3.9,2,0.5,0.9,0.5,2.0,3,2,1,1,Active,1010,2022-08-11 16:24:38.180,117.247.215.194,2,2022-08-11 00:00:00.000,2022-08-11 00:00:00.000,2008-11-13 00:00:00.000,1,1.0,1,0.0,0.0,0,0,1008,1004,,11-08-2022,1008.0,4TH CIRCLE  SHIMLA,Shimla. (Rural ) at Dhami,Shimla,,,,,,,
4183,19464,38,0.4,0,0.0,0.4,0.0,0.0,0,0,1,1,Active,1010,2022-08-11 16:27:41.293,117.247.215.194,2,2022-08-11 00:00:00.000,2022-08-11 00:00:00.000,2022-08-11 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1008,1005,,11-08-2022,1008.0,4TH CIRCLE  SHIMLA,Shimla.III ,Shimla,Shimla,Shimla (urban),Kotkhai,SHIMLA,02-033-00045,,
4184,19464,38,4.5,15,0.5,1.5,0.5,2.0,4,8,3,3,Active,1010,2022-08-11 16:34:29.637,117.247.215.194,2,2022-08-11 00:00:00.000,2022-08-12 00:00:00.000,1900-01-01 00:00:00.000,12,3.0,0,0.0,0.0,0,0,1008,62,,11-08-2022,1008.0,4TH CIRCLE  SHIMLA,Theog,Shimla,,Theog,,THEOG,02-033-00047,,
4185,19464,38,5.5,47,0.5,2.0,0.0,3.0,6,8,0,4,Active,1010,2022-08-11 16:39:28.450,117.247.215.194,2,2022-08-11 00:00:00.000,2022-08-11 00:00:00.000,2022-08-12 00:00:00.000,30,17.0,0,0.0,0.0,0,0,1008,67,,11-08-2022,1008.0,4TH CIRCLE  SHIMLA,Chopal,Bilaspur,Mandi,Jhanduta,,JHANDUTA,02-030-02107,,
4186,19467,38,0.1,6,0.0,0.1,0.0,0.0,3,7,0,2,Active,2111,2022-08-12 11:11:13.290,117.215.248.108,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,2,4.0,4,0.0,0.0,0,0,1013,1017,,11-08-2022,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
4187,19467,38,0.2,6,0.0,0.2,0.0,0.0,2,4,0,0,Active,2111,2022-08-12 11:12:57.923,117.215.248.108,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,2,4.0,4,0.0,0.0,0,0,1013,1016,,11-08-2022,1013.0,6th CIRCLE KULLU,Kullu-II,Kullu,,Kullu,,KULLU,02-026-00014,,
4188,19467,38,0.5,30,0.0,0.5,0.0,0.0,0,12,0,0,Active,2111,2022-08-12 11:17:49.327,117.215.248.108,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,29,1.0,1,0.0,0.0,0,0,1013,79,,11-08-2022,1013.0,6th CIRCLE KULLU,Manali,Kullu,,Manali,,MANALI,02-026-00015,,
4189,19498,1041,3.0,0,0.0,3.0,0.0,0.0,1,0,0,0,Active,4340,2022-08-12 15:46:01.970,117.207.52.229,0,2022-08-11 00:00:00.000,2022-08-12 00:00:00.000,2022-08-12 00:00:00.000,0,0.0,0,0.0,0.0,0,0,-1,1025,,11-08-2022,,,Jaisinghpur,Kangra,,Jaisinghpur,,JAISINGHPUR,02-024-02119,,
4190,19498,1041,4.0,0,0.0,4.0,0.0,0.0,1,0,0,0,Active,4340,2022-08-12 15:47:29.063,117.207.52.229,2,2022-08-11 00:00:00.000,2022-08-12 00:00:00.000,2022-08-12 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1026,,11-08-2022,1018.0,5TH CIRCLE PALAMPUR,Tanda,Kangra,,Indora,,INDORA,02-024-02118,,
4191,19498,1041,3.0,0,0.0,3.0,0.0,0.0,1,0,0,0,Active,4340,2022-08-12 15:48:48.397,117.207.52.229,2,2022-08-11 00:00:00.000,2022-08-12 00:00:00.000,2022-08-12 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1025,,11-08-2022,1018.0,5TH CIRCLE PALAMPUR,Jaisinghpur,Kangra,,Jaisinghpur,,JAISINGHPUR,02-024-02119,,
4192,19498,1041,3.5,0,1.5,2.0,0.0,0.0,2,7,0,0,Active,4340,2022-08-12 15:52:04.550,117.207.52.229,2,2022-08-11 00:00:00.000,2022-08-12 00:00:00.000,2022-08-12 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1055,,11-08-2022,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
4193,19499,1041,12.0,0,0.0,12.0,0.0,0.0,2,1,0,1,Active,4340,2022-08-12 15:57:39.107,117.207.52.229,2,2022-08-12 00:00:00.000,2022-08-13 00:00:00.000,2022-08-13 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1025,,12-08-2022,1018.0,5TH CIRCLE PALAMPUR,Jaisinghpur,Kangra,,Jaisinghpur,,JAISINGHPUR,02-024-02119,,
4194,19499,1041,20.0,0,0.0,20.0,0.0,0.0,0,10,0,0,Active,4340,2022-08-12 16:00:29.443,117.207.52.229,2,2022-08-12 00:00:00.000,2022-08-13 00:00:00.000,2022-08-13 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1055,,12-08-2022,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
4195,19499,1041,1.8,0,0.0,1.8,0.0,0.0,0,0,0,0,Active,4340,2022-08-12 16:01:45.873,117.207.52.229,2,2022-08-12 00:00:00.000,2022-08-13 00:00:00.000,2022-08-13 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,18,,12-08-2022,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
4202,19513,38,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,Deleted,2031,2022-08-12 16:40:37.617,117.215.245.173,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1017,55,,02-07-2022,1017.0,10th CIRCLE BILASPUR,Ghumarwin,Bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
4203,19513,38,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,Deleted,2031,2022-08-12 16:44:51.590,117.215.245.173,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1017,55,,02-07-2022,1017.0,10th CIRCLE BILASPUR,Ghumarwin,Bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
4204,19539,38,0.47,0,0.0,0.47,0.0,0.0,0,0,0,0,Deleted,2031,2022-08-12 17:02:53.377,117.215.245.173,1,2022-07-01 00:00:00.000,2022-07-01 00:00:00.000,2022-07-01 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1017,55,,01-07-2022,1017.0,10th CIRCLE BILASPUR,Ghumarwin,Bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
4210,19513,38,1.431,0,0.0,1.431,0.0,0.0,0,0,0,0,Active,2031,2022-08-12 17:21:09.167,117.215.245.173,2,1900-01-02 00:00:00.000,1900-01-02 00:00:00.000,1900-01-02 00:00:00.000,0,0.0,0,0.0,0.0,0,2,1017,55,,02-07-2022,1017.0,10th CIRCLE BILASPUR,Ghumarwin,Bilaspur,,Ghumarwin,,GHUMARWIN,02-030-02106,,
4211,19538,38,0.16,9,0.0,0.16,0.0,0.0,2,9,0,2,Active,2111,2022-08-13 10:52:51.703,61.0.13.55,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,2,7.0,7,0.0,0.0,0,0,1013,1017,,12-08-2022,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
4212,19538,38,0.26,4,0.0,0.26,0.0,0.0,2,4,0,0,Active,2111,2022-08-13 10:54:35.940,61.0.13.55,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1,3.0,3,0.0,0.0,0,0,1013,1016,,12-08-2022,1013.0,6th CIRCLE KULLU,Kullu-II,Kullu,,Kullu,,KULLU,02-026-00014,,
4213,19538,38,0.11,14,0.1,0.1,0.0,0.0,0,6,0,0,Active,2111,2022-08-13 10:56:48.363,61.0.13.55,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,13,1.0,1,0.0,0.0,0,0,1013,79,,12-08-2022,1013.0,6th CIRCLE KULLU,Manali,Kullu,,Manali,,MANALI,02-026-00015,,
4214,19565,38,0.005,6,0.0,0.005,0.0,0.0,1,6,0,1,Active,2111,2022-08-14 09:18:06.753,101.0.50.130,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,2,4.0,4,0.0,0.0,0,0,1013,1017,,13-08-2022,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
4215,19611,38,0.26,21,0.0,0.26,0.0,0.0,2,21,0,1,Active,2111,2022-08-16 14:49:13.230,117.215.251.14,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,21,1.0,20,0.0,0.0,0,0,1013,1017,,16-08-2022,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
4216,19613,38,0.39,11,0.0,0.39,0.0,0.0,1,1,0,1,Active,2111,2022-08-16 15:01:07.450,117.215.251.14,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,10,1.0,1,0.0,0.0,0,0,1013,1017,,15-08-2022,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
4217,19613,38,0.1,3,0.0,0.1,0.0,0.0,2,3,0,0,Active,2111,2022-08-16 15:03:07.073,117.215.251.14,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,2,1.0,1,0.0,0.0,0,0,1013,1016,,15-08-2022,1013.0,6th CIRCLE KULLU,Kullu-II,Kullu,,Kullu,,KULLU,02-026-00014,,
4218,19648,38,0.23,13,0.0,0.23,0.0,0.0,1,13,0,1,Active,2111,2022-08-17 13:33:42.473,117.214.219.172,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,3,10.0,10,0.0,0.0,0,0,1013,1017,,17-08-2022,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
4219,19648,38,0.5,27,0.3,0.5,0.0,0.0,0,9,0,0,Active,2111,2022-08-17 13:34:47.930,117.214.219.172,0,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,26,1.0,1,0.0,0.0,0,0,1013,79,,17-08-2022,1013.0,6th CIRCLE KULLU,Manali,Kullu,,Manali,,MANALI,02-026-00015,,
4221,19659,1041,500.0,0,0.0,500.0,0.0,0.0,0,0,0,0,Active,4340,2022-08-20 10:13:11.677,117.206.207.227,2,2022-08-13 00:00:00.000,2022-08-14 00:00:00.000,2022-08-15 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,72,,13-08-2022,1018.0,5TH CIRCLE PALAMPUR,Kangra,Kangra,,Kangra,,KANGRA,02-024-02123,,
4222,19660,1041,4.0,0,0.0,4.0,0.0,0.0,0,3,0,2,Active,4340,2022-08-20 10:15:20.690,117.206.207.227,2,2022-08-14 00:00:00.000,2022-08-15 00:00:00.000,2022-08-15 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,18,,16-08-2022,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
4223,19660,1041,12.0,0,0.5,11.5,0.0,0.0,2,3,0,0,Active,4340,2022-08-20 10:17:41.610,117.206.207.227,2,2022-08-14 00:00:00.000,2022-08-15 00:00:00.000,2022-08-15 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1025,,16-08-2022,1018.0,5TH CIRCLE PALAMPUR,Jaisinghpur,Kangra,,Jaisinghpur,,JAISINGHPUR,02-024-02119,,
4224,19661,1041,1.0,0,0.0,1.0,0.0,0.0,0,0,0,0,Active,4340,2022-08-20 10:19:18.640,117.206.207.227,2,2022-08-17 00:00:00.000,2022-08-18 00:00:00.000,2022-08-18 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,20,,17-08-2022,1018.0,5TH CIRCLE PALAMPUR,Palampur,Kangra,,Palampur,,PALAMPUR,02-024-02128,,
4225,19661,1041,8.0,0,0.0,8.0,0.0,0.0,0,0,0,0,Active,4340,2022-08-20 10:21:46.077,117.206.207.227,2,2022-08-17 00:00:00.000,2022-08-18 00:00:00.000,2022-08-18 00:00:00.000,0,0.0,0,0.0,0.0,0,1,1018,18,,17-08-2022,1018.0,5TH CIRCLE PALAMPUR,Dharamshala,Kangra,Kangra,Shahpur,Dharmsala,SHAHPUR,02-024-02130,,
4226,19661,1041,6.0,0,0.0,6.0,0.0,0.0,0,0,0,0,Active,4340,2022-08-20 10:25:37.413,117.206.207.227,2,2022-08-17 00:00:00.000,2022-08-18 00:00:00.000,2022-08-18 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1018,1055,,17-08-2022,1018.0,5TH CIRCLE PALAMPUR,Bhawarna,Kangra,Shimla,Fatehpur,,FATEHPUR,02-024-02116,,
